Observer,FlankinDirection,Eccen_X,Eccen_Y,RadialEccentricity,CrowdingDistance,TargetDeg,Font,Meridian,Task,Session
S23,horizontal,0,0,0,0.0473474553072589,0.0362352974290243,Pelli,fovea,crowding,2
S23,tangential,5,0,5,0.642201609912254,0.470786894484547,Sloan,Right,crowding,2
S23,tangential,-5,-0,5,0.557701398081695,0.410429600319861,Sloan,Left,crowding,2
S23,radial,10,0,10,1.60550402478064,1.14678858912903,Sloan,Right,crowding,1
S23,radial,-10,-0,10,1.60550402478064,1.14678858912903,Sloan,Left,crowding,1
S23,radial,0,10,10,4.30951080335855,3.07822200239896,Sloan,Upper,crowding,1
S23,radial,-0,-10,10,2.38290597362179,1.70207569544413,Sloan,Lower,crowding,1
S23,radial,5,0,5,1.79140449080787,1.27957463629133,Pelli,Right,crowding,1
S23,radial,-5,-0,5,1.36890343165507,0.977788165467906,Pelli,Left,crowding,1
S23,tangential,5,0,5,0.523901313349471,0.386286682653987,Sloan,Right,crowding,1
S23,tangential,-5,-0,5,0.642201609912254,0.458715435651611,Sloan,Left,crowding,1
S23,horizontal,0,0,0,0.0710211829608883,0.0531451028959025,Pelli,fovea,crowding,1
S23,horizontal,0,0,0,0.0845490273343908,0.0610110424365995,Sloan,fovea,acuity,1
S24,radial,5,0,5,0.439401101518911,0.313857929656365,Sloan,Right,crowding,1
S24,radial,-5,-0,5,0.845002118305598,0.603572941646856,Sloan,Left,crowding,1
S24,radial,0,5,5,1.72380432134342,1.23128880095959,Sloan,Upper,crowding,1
S24,radial,-0,-5,5,1.5548038976823,1.11057421263021,Sloan,Lower,crowding,1
S24,radial,10,0,10,1.9773049568351,1.41236068345364,Sloan,Right,crowding,1
S24,radial,-10,-0,10,2.43360610072012,1.73829007194294,Sloan,Left,crowding,1
S24,radial,0,10,10,4.73201186251135,3.38000847322239,Sloan,Upper,crowding,1
S24,radial,-0,-10,10,3.34620838849017,2.39014884892155,Sloan,Lower,crowding,1
S24,radial,5,0,5,0.287300720223903,0.205214800159931,Pelli,Right,crowding,1
S24,radial,-5,-0,5,1.16610292326173,0.832930659472661,Pelli,Left,crowding,1
S24,tangential,5,0,5,0.726701821742814,0.519072729816296,Sloan,Right,crowding,1
S24,tangential,-5,-0,5,0.557701398081695,0.410429600319861,Sloan,Left,crowding,1
S24,horizontal,0,0,0,0.0946949106145177,0.0700549083627806,Pelli,fovea,crowding,1
S24,horizontal,0,0,0,0.179243937948909,0.129516397747469,Sloan,fovea,acuity,1
S24,horizontal,0,0,0,0.202917665602538,0.14854741749597,Sloan,fovea,acuity,2
S24,horizontal,0,0,0,0.0777851051476396,0.0579764758864392,Pelli,fovea,crowding,2
S24,tangential,5,0,5,0.676001694644478,0.494929812150421,Sloan,Right,crowding,2
S24,tangential,-5,-0,5,0.726701821742814,0.519072729816296,Sloan,Left,crowding,2
S24,radial,10,0,10,1.9773049568351,1.41236068345364,Sloan,Right,crowding,2
S24,radial,-10,-0,10,2.65330665147958,1.89521903677113,Sloan,Left,crowding,2
S24,radial,0,10,10,4.51231131175189,3.22307950839421,Sloan,Upper,crowding,2
S24,radial,-0,-10,10,3.48140872741906,2.48672051958505,Sloan,Lower,crowding,2
S24,radial,5,0,5,0.811202033573374,0.579430023980981,Sloan,Right,crowding,2
S24,radial,-5,-0,5,0.828102075939486,0.591501482813918,Sloan,Left,crowding,2
S24,radial,0,5,5,1.25060313509228,0.893287953637346,Sloan,Upper,crowding,2
S24,radial,-0,-5,5,1.16610292326173,0.832930659472661,Sloan,Lower,crowding,2
S24,radial,5,0,5,1.19990300799395,0.857073577138535,Pelli,Right,crowding,2
S24,radial,-5,-0,5,0.963302414868382,0.688073153477415,Pelli,Left,crowding,2
S25,radial,5,0,5,1.23370309272617,0.881216494804409,Sloan,Right,crowding,1
S25,radial,-5,-0,5,0.676001694644478,0.482858353317485,Sloan,Left,crowding,1
S25,radial,0,5,5,2.11250529576399,1.50893235411714,Sloan,Upper,crowding,1
S25,radial,-0,-5,5,1.72380432134342,1.23128880095959,Sloan,Lower,crowding,1
S25,radial,10,0,10,3.98840999840242,2.84886428457316,Sloan,Right,crowding,1
S25,radial,-10,-0,10,3.63350910871407,2.59536364908148,Sloan,Left,crowding,1
S25,radial,0,10,10,3.93770987130409,2.81264990807435,Sloan,Upper,crowding,1
S25,radial,-0,-10,10,4.05601016786687,2.89715011990491,Sloan,Lower,crowding,1
S25,radial,5,0,5,2.8223070751407,2.0159336251005,Pelli,Right,crowding,1
S25,radial,-5,-0,5,1.96040491446899,1.40028922462071,Pelli,Left,crowding,1
S25,tangential,5,0,5,0.77740194884115,0.567358565148044,Sloan,Right,crowding,1
S25,tangential,-5,-0,5,0.642201609912254,0.470786894484547,Sloan,Left,crowding,1
S25,horizontal,0,0,0,0.0676392218675127,0.0483137299053665,Pelli,fovea,crowding,1
S25,horizontal,0,0,0,0.0946949106145177,0.0708418502548188,Sloan,fovea,acuity,1
S25,horizontal,0,0,0,0.101458832801269,0.0745140848004512,Sloan,fovea,acuity,2
S25,horizontal,0,0,0,0.0608752996807614,0.0458980434100978,Pelli,fovea,crowding,2
S25,tangential,5,0,5,0.760501906475038,0.543215647482171,Sloan,Right,crowding,2
S25,tangential,-5,-0,5,0.676001694644478,0.494929812150421,Sloan,Left,crowding,2
S25,radial,5,0,5,1.28440321982451,0.917430871303221,Sloan,Right,crowding,2
S25,radial,-5,-0,5,0.77740194884115,0.555287106315107,Sloan,Left,crowding,2
S25,radial,0,5,5,2.01110504156732,1.43650360111952,Sloan,Upper,crowding,2
S25,radial,-0,-5,5,1.62240406714675,1.15886004796196,Sloan,Lower,crowding,2
S25,radial,5,0,5,1.35200338928896,0.965716706634969,Pelli,Right,crowding,2
S25,radial,-5,-0,5,1.21680305036006,0.869145035971472,Pelli,Left,crowding,2
S25,radial,10,0,10,2.90680728697126,2.07629091926518,Sloan,Right,crowding,2
S25,radial,-10,-0,10,1.96040491446899,1.40028922462071,Sloan,Left,crowding,2
S25,radial,0,10,10,4.64751165068079,3.31965117905771,Sloan,Upper,crowding,2
S25,radial,-0,-10,10,4.41091105755522,3.15065075539659,Sloan,Lower,crowding,2
S26,radial,5,0,5,1.25060313509228,0.893287953637346,Sloan,Right,crowding,1
S26,radial,-5,-0,5,1.52100381295008,1.08643129496434,Sloan,Left,crowding,1
S26,radial,0,5,5,1.8421046179062,1.31578901279015,Sloan,Upper,crowding,1
S26,radial,-0,-5,5,1.43650360111952,1.02607400079965,Sloan,Lower,crowding,1
S26,radial,5,0,5,1.43650360111952,1.02607400079965,Pelli,Right,crowding,1
S26,radial,-5,-0,5,1.58860398241452,1.13471713029609,Pelli,Left,crowding,1
S26,tangential,5,0,5,0.743601864108926,0.531144188649234,Sloan,Right,crowding,1
S26,tangential,-5,-0,5,0.895702245403934,0.651858776978604,Sloan,Left,crowding,1
S26,horizontal,0,0,0,0.0777851051476396,0.0555607893911712,Pelli,fovea,crowding,1
S26,horizontal,0,0,0,0.118368638268147,0.0858884310406587,Sloan,fovea,acuity,1
S26,radial,10,0,10,2.65330665147958,1.89521903677113,Sloan,Right,crowding,1
S26,radial,-10,-0,10,3.16030792246294,2.25736280175924,Sloan,Left,crowding,1
S26,radial,0,10,10,4.22501059152799,3.01786470823428,Sloan,Upper,crowding,1
S26,radial,-0,-10,10,3.09270775299849,2.20907696642749,Sloan,Lower,crowding,1
S26,horizontal,0,0,0,0.13189648264165,0.0957408077073724,Sloan,fovea,acuity,2
S26,horizontal,0,0,0,0.0541113774940101,0.041066670419561,Pelli,fovea,crowding,2
S26,tangential,5,0,5,0.642201609912254,0.458715435651611,Sloan,Right,crowding,2
S26,tangential,-5,-0,5,0.794301991207262,0.579430023980981,Sloan,Left,crowding,2
S26,radial,5,0,5,1.23370309272617,0.881216494804409,Pelli,Right,crowding,2
S26,radial,-5,-0,5,1.38580347402118,0.989859624300843,Pelli,Left,crowding,2
S26,radial,10,0,10,2.23080559232678,1.5934325659477,Sloan,Right,crowding,2
S26,radial,-10,-0,10,3.58280898161573,2.55914927258267,Sloan,Left,crowding,2
S26,radial,0,10,10,4.68131173541301,3.34379409672358,Sloan,Upper,crowding,2
S26,radial,-0,-10,10,3.19410800719516,2.28150571942511,Sloan,Lower,crowding,2
S26,radial,5,0,5,1.16610292326173,0.832930659472661,Sloan,Right,crowding,2
S26,radial,-5,-0,5,1.35200338928896,0.965716706634969,Sloan,Left,crowding,2
S26,radial,0,5,5,1.79140449080787,1.27957463629133,Sloan,Upper,crowding,2
S26,radial,-0,-5,5,1.18300296562784,0.845002118305598,Sloan,Lower,crowding,2
S27,radial,10,0,10,2.04490512629955,1.46064651878539,Sloan,Right,crowding,1
S27,radial,-10,-0,10,4.29261076099244,3.06615054356603,Sloan,Left,crowding,1
S27,radial,0,10,10,3.2448081342935,2.31772009592393,Sloan,Upper,crowding,1
S27,radial,-0,-10,10,3.51520881215129,2.51086343725092,Sloan,Lower,crowding,1
S27,radial,5,0,5,1.87590470263843,1.33993193045602,Pelli,Right,crowding,1
S27,radial,-5,-0,5,2.80540703277459,2.00386216626756,Pelli,Left,crowding,1
S27,tangential,5,0,5,0.86190216067171,0.615644400479793,Sloan,Right,crowding,1
S27,tangential,-5,-0,5,0.912602287770046,0.663930235811541,Sloan,Left,crowding,1
S27,radial,5,0,5,1.28440321982451,0.917430871303221,Sloan,Right,crowding,1
S27,radial,-5,-0,5,1.47030368585174,1.05021691846553,Sloan,Left,crowding,1
S27,radial,0,5,5,1.74070436370953,1.24336025979252,Sloan,Upper,crowding,1
S27,radial,-0,-5,5,1.50410377058396,1.0743598361314,Sloan,Lower,crowding,1
S27,tangential,5,0,5,0.760501906475038,0.555287106315106,Sloan,Right,crowding,2
S27,tangential,-5,-0,5,0.845002118305598,0.603572941646856,Sloan,Left,crowding,2
S27,radial,5,0,5,1.57170394004841,1.12264567146315,Pelli,Right,crowding,2
S27,radial,-5,-0,5,1.53790385531619,1.09850275379728,Pelli,Left,crowding,2
S27,radial,10,0,10,2.21390554996067,1.58136110711476,Sloan,Right,crowding,2
S27,radial,-10,-0,10,3.92080982893797,2.80057844924141,Sloan,Left,crowding,2
S27,radial,0,10,10,4.07291021023298,2.90922157873784,Sloan,Upper,crowding,2
S27,radial,-0,-10,10,3.44760864268684,2.46257760191917,Sloan,Lower,crowding,2
S27,radial,5,0,5,0.794301991207262,0.567358565148044,Sloan,Right,crowding,2
S27,radial,-5,-0,5,1.21680305036006,0.869145035971472,Sloan,Left,crowding,2
S27,radial,0,5,5,1.28440321982451,0.917430871303221,Sloan,Upper,crowding,2
S27,radial,-0,-5,5,1.4196035587534,1.01400254196672,Sloan,Lower,crowding,2
S27,horizontal,0,0,0,0.0946949106145177,0.0676392218675127,Pelli,fovea,crowding,1
S27,horizontal,0,0,0,0.118368638268147,0.0838905890507841,Sloan,fovea,acuity,2
S27,horizontal,0,0,0,0.10822275498802,0.0808564380150949,Sloan,fovea,acuity,1
S27,horizontal,0,0,0,0.0946949106145177,0.0700549083627806,Pelli,fovea,crowding,2
S28,horizontal,0,0,0,0.101458832801269,0.0715263495932145,Sloan,fovea,acuity,2
S28,horizontal,0,0,0,0.0710211829608883,0.0531451028959025,Pelli,fovea,crowding,2
S28,radial,10,0,10,0.963302414868382,0.688073153477415,Sloan,Right,crowding,2
S28,radial,-10,-0,10,3.87010970183964,2.7643640727426,Sloan,Left,crowding,2
S28,radial,0,10,10,5.3742134724236,3.838723908874,Sloan,Upper,crowding,2
S28,radial,-0,-10,10,4.25881067626021,3.04200762590015,Sloan,Lower,crowding,2
S28,tangential,5,0,5,0.760501906475038,0.543215647482171,Sloan,Right,crowding,2
S28,tangential,-5,-0,5,0.828102075939486,0.591501482813918,Sloan,Left,crowding,2
S28,radial,5,0,5,0.625301567546142,0.446643976818673,Sloan,Right,crowding,2
S28,radial,-5,-0,5,0.794301991207262,0.567358565148044,Sloan,Left,crowding,2
S28,radial,0,5,5,1.65620415187897,1.18300296562784,Sloan,Upper,crowding,2
S28,radial,-0,-5,5,1.35200338928896,0.965716706634969,Sloan,Lower,crowding,2
S28,radial,5,0,5,1.74070436370953,1.24336025979252,Pelli,Right,crowding,2
S28,radial,-5,-0,5,2.01110504156732,1.43650360111952,Pelli,Left,crowding,2
S28,radial,5,0,5,0.591501482813918,0.422501059152799,Sloan,Right,crowding,1
S28,radial,-5,-0,5,1.1323028385295,0.808787741806787,Sloan,Left,crowding,1
S28,radial,0,5,5,1.50410377058396,1.0743598361314,Sloan,Upper,crowding,1
S28,radial,-0,-5,5,1.47030368585174,1.05021691846553,Sloan,Lower,crowding,1
S28,radial,10,0,10,1.65620415187897,1.18300296562784,Sloan,Right,crowding,1
S28,radial,-10,-0,10,1.33510334692284,0.953645247802032,Sloan,Left,crowding,1
S28,radial,0,10,10,5.01931258273525,3.58522327338232,Sloan,Upper,crowding,1
S28,radial,-0,-10,10,4.6644116930469,3.33172263789064,Sloan,Lower,crowding,1
S28,radial,5,0,5,1.63930410951286,1.1709315067949,Pelli,Right,crowding,1
S28,radial,-5,-0,5,2.01110504156732,1.43650360111952,Pelli,Left,crowding,1
S28,tangential,5,0,5,0.659101652278366,0.482858353317484,Sloan,Right,crowding,1
S28,tangential,-5,-0,5,0.760501906475038,0.555287106315106,Sloan,Left,crowding,1
S28,horizontal,0,0,0,0.0710211829608883,0.0531451028959025,Pelli,fovea,crowding,1
S28,horizontal,0,0,0,0.101458832801269,0.0756143719469211,Sloan,fovea,acuity,1
S29,radial,5,0,5,0.557701398081695,0.398358141486925,Sloan,Right,crowding,1
S29,radial,-5,-0,5,0.86190216067171,0.615644400479793,Sloan,Left,crowding,1
S29,radial,0,5,5,1.25060313509228,0.893287953637346,Sloan,Upper,crowding,1
S29,radial,-0,-5,5,1.50410377058396,1.0743598361314,Sloan,Lower,crowding,1
S29,radial,10,0,10,1.06470266906505,0.760501906475038,Sloan,Right,crowding,1
S29,radial,-10,-0,10,2.50120627018457,1.78657590727469,Sloan,Left,crowding,1
S29,radial,0,10,10,4.2419106338941,3.02993616706722,Sloan,Upper,crowding,1
S29,radial,-0,-10,10,3.04200762590015,2.17286258992868,Sloan,Lower,crowding,1
S29,radial,5,0,5,1.40270351638729,1.00193108313378,Pelli,Right,crowding,1
S29,radial,-5,-0,5,1.33510334692284,0.953645247802032,Pelli,Left,crowding,1
S29,tangential,5,0,5,0.523901313349471,0.386286682653987,Sloan,Right,crowding,1
S29,tangential,-5,-0,5,0.507001270983359,0.362143764988114,Sloan,Left,crowding,1
S29,horizontal,0,0,0,0.0473474553072589,0.0338196109337563,Pelli,fovea,crowding,1
S29,horizontal,0,0,0,0.0845490273343908,0.0620104098683546,Sloan,fovea,acuity,1
S29,horizontal,0,0,0,0.0913129495211421,0.0647177204686741,Sloan,fovea,acuity,2
S29,horizontal,0,0,0,0.0473474553072589,0.0362352974290243,Pelli,fovea,crowding,2
S29,tangential,5,0,5,0.540801355715583,0.398358141486924,Sloan,Right,crowding,2
S29,tangential,-5,-0,5,0.523901313349471,0.374215223821051,Sloan,Left,crowding,2
S29,radial,5,0,5,0.828102075939486,0.591501482813918,Pelli,Right,crowding,2
S29,radial,-5,-0,5,1.1323028385295,0.808787741806787,Pelli,Left,crowding,2
S29,radial,10,0,10,1.31820330455673,0.941573788969095,Sloan,Right,crowding,2
S29,radial,-10,-0,10,2.264605677059,1.61757548361357,Sloan,Left,crowding,2
S29,radial,0,10,10,4.63061160831468,3.30757972022477,Sloan,Upper,crowding,2
S29,radial,-0,-10,10,3.78560949000908,2.70400677857791,Sloan,Lower,crowding,2
S29,radial,5,0,5,0.557701398081695,0.398358141486925,Sloan,Right,crowding,2
S29,radial,-5,-0,5,0.422501059152799,0.301786470823428,Sloan,Left,crowding,2
S29,radial,0,5,5,1.50410377058396,1.0743598361314,Sloan,Upper,crowding,2
S29,radial,-0,-5,5,1.19990300799395,0.857073577138535,Sloan,Lower,crowding,2
S30,radial,10,0,10,5.40801355715583,3.86286682653988,Sloan,Right,crowding,1
S30,radial,-10,-0,10,3.36310843085628,2.40222030775449,Sloan,Left,crowding,1
S30,radial,0,10,10,5.35731343005749,3.82665245004107,Sloan,Upper,crowding,1
S30,radial,-0,-10,10,4.83341211670802,3.45243722622001,Sloan,Lower,crowding,1
S30,radial,5,0,5,0.574601440447807,0.410429600319862,Pelli,Right,crowding,1
S30,radial,-5,-0,5,1.5548038976823,1.11057421263021,Pelli,Left,crowding,1
S30,tangential,5,0,5,0.60840152518003,0.434572517985736,Sloan,Right,crowding,1
S30,tangential,-5,-0,5,0.77740194884115,0.567358565148044,Sloan,Left,crowding,1
S30,horizontal,0,0,0,0.0777851051476396,0.0579764758864392,Pelli,fovea,crowding,1
S30,horizontal,0,0,0,0.10822275498802,0.0761473567957392,Sloan,fovea,acuity,1
S30,radial,5,0,5,1.1323028385295,0.808787741806787,Sloan,Right,crowding,1
S30,radial,-5,-0,5,1.80830453317398,1.29164609512427,Sloan,Left,crowding,1
S30,radial,0,5,5,2.04490512629955,1.46064651878539,Sloan,Upper,crowding,1
S30,radial,-0,-5,5,2.55190639728291,1.8227902837735,Sloan,Lower,crowding,1
S30,horizontal,0,0,0,0.0845490273343908,0.0599508836805677,Sloan,fovea,acuity,2
S30,horizontal,0,0,0,0.0473474553072589,0.0362352974290243,Pelli,fovea,crowding,2
S30,radial,5,0,5,0.912602287770046,0.651858776978604,Sloan,Right,crowding,2
S30,radial,-5,-0,5,1.53790385531619,1.09850275379728,Sloan,Left,crowding,2
S30,radial,0,5,5,2.19700550759455,1.56928964828182,Sloan,Upper,crowding,2
S30,radial,-0,-5,5,1.33510334692284,0.953645247802032,Sloan,Lower,crowding,2
S30,tangential,5,0,5,0.642201609912254,0.458715435651611,Sloan,Right,crowding,2
S30,tangential,-5,-0,5,0.709801779376702,0.507001270983359,Sloan,Left,crowding,2
S30,radial,5,0,5,0.676001694644478,0.482858353317485,Pelli,Right,crowding,2
S30,radial,-5,-0,5,1.47030368585174,1.05021691846553,Pelli,Left,crowding,2
S30,radial,10,0,10,3.17720796482905,2.26943426059218,Sloan,Right,crowding,2
S30,radial,-10,-0,10,3.90390978657186,2.78850699040847,Sloan,Left,crowding,2
S30,radial,0,10,10,5.15451292166415,3.68179494404582,Sloan,Upper,crowding,2
S30,radial,-0,-10,10,3.68420923581241,2.63157802558029,Sloan,Lower,crowding,2
S31,horizontal,0,0,0,0.196153743415787,0.140655237326745,Sloan,fovea,acuity,2
S31,horizontal,0,0,0,0.125132560454898,0.0917960868201955,Pelli,fovea,crowding,2
S31,tangential,5,0,5,0.760501906475038,0.555287106315106,Sloan,Right,crowding,2
S31,tangential,-5,-0,5,0.642201609912254,0.470786894484547,Sloan,Left,crowding,2
S31,radial,5,0,5,1.2675031774584,0.905359412470284,Pelli,Right,crowding,2
S31,radial,-5,-0,5,1.57170394004841,1.12264567146315,Pelli,Left,crowding,2
S31,radial,10,0,10,2.02800508393343,1.44857505995245,Sloan,Right,crowding,2
S31,radial,-10,-0,10,2.80540703277459,2.00386216626756,Sloan,Left,crowding,2
S31,radial,0,10,10,4.9517124132708,3.53693743805057,Sloan,Upper,crowding,2
S31,radial,-0,-10,10,3.90390978657186,2.78850699040847,Sloan,Lower,crowding,2
S31,radial,5,0,5,0.929502330136158,0.663930235811541,Sloan,Right,crowding,2
S31,radial,-5,-0,5,0.845002118305598,0.603572941646856,Sloan,Left,crowding,2
S31,radial,0,5,5,1.79140449080787,1.27957463629133,Sloan,Upper,crowding,2
S31,radial,-0,-5,5,1.21680305036006,0.869145035971472,Sloan,Lower,crowding,2
S31,radial,5,0,5,0.929502330136158,0.663930235811541,Sloan,Right,crowding,1
S31,radial,-5,-0,5,0.828102075939486,0.591501482813918,Sloan,Left,crowding,1
S31,radial,0,5,5,1.58860398241452,1.13471713029609,Sloan,Upper,crowding,1
S31,radial,-0,-5,5,1.06470266906505,0.760501906475038,Sloan,Lower,crowding,1
S31,radial,10,0,10,1.92660482973676,1.37614630695483,Sloan,Right,crowding,1
S31,radial,-10,-0,10,1.70690427897731,1.21921734212665,Sloan,Left,crowding,1
S31,radial,0,10,10,4.86721220144024,3.47658014388589,Sloan,Upper,crowding,1
S31,radial,-0,-10,10,2.65330665147958,1.89521903677113,Sloan,Lower,crowding,1
S31,radial,5,0,5,0.845002118305598,0.603572941646856,Pelli,Right,crowding,1
S31,radial,-5,-0,5,0.912602287770046,0.651858776978604,Pelli,Left,crowding,1
S31,tangential,5,0,5,0.760501906475038,0.543215647482171,Sloan,Right,crowding,1
S31,tangential,-5,-0,5,0.642201609912254,0.470786894484547,Sloan,Left,crowding,1
S31,horizontal,0,0,0,0.0777851051476396,0.0579764758864392,Pelli,fovea,crowding,1
S31,horizontal,0,0,0,0.125132560454898,0.0894111822860167,Sloan,fovea,acuity,1
S32,radial,5,0,5,1.21680305036006,0.869145035971472,Sloan,Right,crowding,1
S32,radial,-5,-0,5,0.963302414868382,0.688073153477415,Sloan,Left,crowding,1
S32,radial,0,5,5,1.85900466027232,1.32786047162308,Sloan,Upper,crowding,1
S32,radial,-0,-5,5,1.1323028385295,0.808787741806787,Sloan,Lower,crowding,1
S32,radial,10,0,10,2.48430622781846,1.77450444844176,Sloan,Right,crowding,1
S32,radial,-10,-0,10,2.14630538049622,1.53307527178301,Sloan,Left,crowding,1
S32,radial,0,10,10,2.12940533813011,1.52100381295008,Sloan,Upper,crowding,1
S32,radial,-0,-10,10,3.71800932054463,2.65572094324616,Sloan,Lower,crowding,1
S32,radial,5,0,5,1.18300296562784,0.845002118305598,Pelli,Right,crowding,1
S32,radial,-5,-0,5,1.30130326219062,0.929502330136158,Pelli,Left,crowding,1
S32,tangential,5,0,5,0.895702245403934,0.651858776978604,Sloan,Right,crowding,1
S32,tangential,-5,-0,5,0.726701821742814,0.519072729816296,Sloan,Left,crowding,1
S32,horizontal,0,0,0,0.0473474553072589,0.0338196109337563,Pelli,fovea,crowding,1
S32,horizontal,0,0,0,0.0946949106145177,0.0691006535653459,Sloan,fovea,acuity,1
S32,tangential,5,0,5,1.1323028385295,0.820859200639723,Sloan,Right,crowding,2
S32,tangential,-5,-0,5,0.980202457234494,0.700144612310353,Sloan,Left,crowding,2
S32,radial,5,0,5,0.811202033573374,0.579430023980981,Pelli,Right,crowding,2
S32,radial,-5,-0,5,0.794301991207262,0.567358565148044,Pelli,Left,crowding,2
S32,radial,10,0,10,1.70690427897731,1.21921734212665,Sloan,Right,crowding,2
S32,radial,-10,-0,10,2.94060737170348,2.10043383693106,Sloan,Left,crowding,2
S32,radial,0,10,10,4.00531004076853,2.8609357434061,Sloan,Upper,crowding,2
S32,radial,-0,-10,10,2.3998060159879,1.71414715427707,Sloan,Lower,crowding,2
S32,radial,5,0,5,1.16610292326173,0.832930659472661,Sloan,Right,crowding,2
S32,radial,-5,-0,5,0.878802203037822,0.62771585931273,Sloan,Left,crowding,2
S32,radial,0,5,5,1.96040491446899,1.40028922462071,Sloan,Upper,crowding,2
S32,radial,-0,-5,5,1.21680305036006,0.869145035971472,Sloan,Lower,crowding,2
S32,horizontal,0,0,0,0.125132560454898,0.0889278403147542,Sloan,fovea,acuity,2
S32,horizontal,0,0,0,0.0473474553072589,0.0338196109337563,Pelli,fovea,crowding,2
S33,radial,5,0,5,1.25060313509228,0.893287953637346,Pelli,Right,crowding,2
S33,radial,-5,-0,5,1.33510334692284,0.953645247802032,Pelli,Left,crowding,2
S33,horizontal,0,0,0,0.101458832801269,0.0743305015619938,Sloan,fovea,acuity,2
S33,horizontal,0,0,0,0.0710211829608883,0.0507294164006345,Pelli,fovea,crowding,2
S33,tangential,5,0,5,0.642201609912254,0.470786894484547,Sloan,Right,crowding,2
S33,tangential,-5,-0,5,0.642201609912254,0.470786894484547,Sloan,Left,crowding,2
S33,radial,5,0,5,0.980202457234494,0.700144612310353,Sloan,Right,crowding,2
S33,radial,-5,-0,5,1.25060313509228,0.893287953637346,Sloan,Left,crowding,2
S33,radial,0,5,5,1.9773049568351,1.41236068345364,Sloan,Upper,crowding,2
S33,radial,-0,-5,5,1.18300296562784,0.845002118305598,Sloan,Lower,crowding,2
S33,radial,10,0,10,2.83920711750681,2.02800508393344,Sloan,Right,crowding,2
S33,radial,-10,-0,10,3.05890766826626,2.18493404876162,Sloan,Left,crowding,2
S33,radial,0,10,10,4.36021093045689,3.11443637889778,Sloan,Upper,crowding,2
S33,radial,-0,-10,10,3.27860821902572,2.3418630135898,Sloan,Lower,crowding,2
S33,radial,5,0,5,1.52100381295008,1.08643129496434,Sloan,Right,crowding,1
S33,radial,-5,-0,5,1.63930410951286,1.1709315067949,Sloan,Left,crowding,1
S33,radial,0,5,5,2.33220584652345,1.66586131894532,Sloan,Upper,crowding,1
S33,radial,-0,-5,5,1.43650360111952,1.02607400079965,Sloan,Lower,crowding,1
S33,radial,10,0,10,3.5321088545174,2.52293489608386,Sloan,Right,crowding,1
S33,radial,-10,-0,10,4.19121050679577,2.9937217905684,Sloan,Left,crowding,1
S33,radial,0,10,10,4.6644116930469,3.33172263789064,Sloan,Upper,crowding,1
S33,radial,-0,-10,10,3.36310843085628,2.40222030775449,Sloan,Lower,crowding,1
S33,radial,5,0,5,1.43650360111952,1.02607400079965,Pelli,Right,crowding,1
S33,radial,-5,-0,5,1.23370309272617,0.881216494804409,Pelli,Left,crowding,1
S33,tangential,5,0,5,0.591501482813918,0.422501059152799,Sloan,Right,crowding,1
S33,tangential,-5,-0,5,0.726701821742814,0.519072729816296,Sloan,Left,crowding,1
S33,horizontal,0,0,0,0.0845490273343908,0.0628078488769759,Pelli,fovea,crowding,1
S33,horizontal,0,0,0,0.101458832801269,0.073708892907288,Sloan,fovea,acuity,1
S34,radial,10,0,10,3.00820754116793,2.14871967226281,Sloan,Right,crowding,1
S34,radial,-10,-0,10,4.17431046442965,2.98165033173547,Sloan,Left,crowding,1
S34,radial,0,10,10,4.6644116930469,3.33172263789064,Sloan,Upper,crowding,1
S34,radial,-0,-10,10,4.74891190487746,3.39207993205533,Sloan,Lower,crowding,1
S34,radial,5,0,5,1.40270351638729,1.00193108313378,Pelli,Right,crowding,1
S34,radial,-5,-0,5,1.62240406714675,1.15886004796196,Pelli,Left,crowding,1
S34,tangential,5,0,5,0.676001694644478,0.494929812150421,Sloan,Right,crowding,1
S34,tangential,-5,-0,5,0.845002118305598,0.603572941646856,Sloan,Left,crowding,1
S34,horizontal,0,0,0,0.0473474553072589,0.0362352974290243,Pelli,fovea,crowding,1
S34,horizontal,0,0,0,0.0913129495211421,0.0660521445674349,Sloan,fovea,acuity,1
S34,radial,5,0,5,0.912602287770046,0.651858776978604,Sloan,Right,crowding,1
S34,radial,-5,-0,5,1.72380432134342,1.23128880095959,Sloan,Left,crowding,1
S34,radial,0,5,5,2.29840576179123,1.64171840127945,Sloan,Upper,crowding,1
S34,radial,-0,-5,5,1.43650360111952,1.02607400079965,Sloan,Lower,crowding,1
S34,horizontal,0,0,0,0.0710211829608883,0.0533935081628951,Sloan,fovea,acuity,2
S34,horizontal,0,0,0,0.0439654942138832,0.0314039244384884,Pelli,fovea,crowding,2
S34,tangential,5,0,5,0.726701821742814,0.519072729816296,Sloan,Right,crowding,2
S34,tangential,-5,-0,5,0.659101652278366,0.482858353317484,Sloan,Left,crowding,2
S34,radial,5,0,5,1.31820330455673,0.941573788969095,Pelli,Right,crowding,2
S34,radial,-5,-0,5,1.21680305036006,0.869145035971472,Pelli,Left,crowding,2
S34,radial,10,0,10,3.00820754116793,2.14871967226281,Sloan,Right,crowding,2
S34,radial,-10,-0,10,3.09270775299849,2.20907696642749,Sloan,Left,crowding,2
S34,radial,0,10,10,4.19121050679577,2.9937217905684,Sloan,Upper,crowding,2
S34,radial,-0,-10,10,4.27571071862632,3.05407908473309,Sloan,Lower,crowding,2
